order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,payment_method,sales_channel,order_status
O013949,C08311,P0242,2026-05-08,3,20466.16,0.12,397.66,Debit Card,Website,Pending
O013950,C08415,P0475,2026-08-16,1,14838.17,0.017,492.52,Debit Card,Website,Cancelled
O013951,C07682,P0360,2026-04-28,1,17129.85,0.018,469.84,UPI,Mobile App,Completed
O013952,C00358,P0014,2025-05-24,4,18626.27,0.168,91.54,UPI,Website,Cancelled
O013953,C01110,P0359,2025-02-15,1,9869.8,0.092,33.92,COD,Mobile App,Returned
O013954,C08445,P0333,2026-01-11,1,3596.06,0.042,44.54,Debit Card,Website,Cancelled
O013955,C08629,P0369,2026-12-20,3,3125.44,0.077,324.61,Net Banking,Marketplace,Pending
O013956,C05770,P0391,2025-10-03,5,1691.23,0.148,114.09,COD,Marketplace,Cancelled
O013957,C04954,P0006,2025-10-24,3,10856.46,0.007,216.68,Credit Card,Mobile App,Returned
O013958,C01730,P0106,2026-03-03,6,32720.37,0.157,413.59,COD,Marketplace,Cancelled
O013959,C08565,P0197,2026-06-29,4,23668.59,0.122,268.49,Credit Card,Website,Completed
O013960,C00748,P0487,2026-02-08,3,22124.67,0.007,229.86,Debit Card,Marketplace,Returned
O013961,C07867,P0163,2026-01-27,4,15918.69,0.195,89.1,UPI,Marketplace,Completed
O013962,C05177,P0165,2025-03-12,2,19577.23,0.176,340.42,UPI,Mobile App,Pending
O013963,C05565,P0066,2025-11-11,3,21183.88,0.18,298.31,UPI,Mobile App,Cancelled
O013964,C08398,P0394,2025-11-25,2,22088.6,0.158,450.06,UPI,Website,Completed
O013965,C08736,P0107,2026-02-18,2,24505.43,0.203,83.42,Debit Card,Mobile App,Cancelled
O013966,C05070,P0287,2025-10-06,3,2570.78,0.156,446.04,Debit Card,Website,Pending
O013967,C08942,P0434,2025-11-21,3,16431.35,0.192,107.84,Net Banking,Marketplace,Returned
O013968,C00404,P0404,2026-05-16,4,1589.31,0.067,373.69,Net Banking,Mobile App,Pending
O013969,C09394,P0097,2026-01-06,1,3919.9,0.029,97.23,Debit Card,Marketplace,Returned
O013970,C07980,P0257,2025-09-16,5,29083.32,0.156,300.17,Credit Card,Website,Completed
O013971,C07934,P0003,2026-01-30,5,9326.39,0.188,348.81,COD,Marketplace,Returned
O013972,C04989,P0318,2025-10-11,1,14948.37,0.015,248.69,UPI,Mobile App,Cancelled
O013973,C07946,P0397,2025-07-25,1,33305.68,0.237,139.24,Debit Card,Website,Cancelled
O013974,C07843,P0170,2025-09-08,2,4373.18,0.181,413.18,UPI,Mobile App,Cancelled
O013975,C08268,P0096,2026-04-20,4,13884.45,0.131,22.72,COD,Marketplace,Completed
O013976,C00271,P0075,2026-08-01,4,3375.35,0.194,408.52,COD,Mobile App,Completed
O013977,C04650,P0126,2025-08-27,1,15578.87,0.175,181.93,Credit Card,Mobile App,Returned
O013978,C02353,P0404,2026-08-03,4,1589.31,0.172,122.27,Credit Card,Website,Pending
O013979,C04173,P0484,2026-01-10,3,31375.87,0.02,98.79,Debit Card,Marketplace,Cancelled
O013980,C07601,P0085,2025-05-25,1,4181.82,0.131,446.17,Credit Card,Website,Completed
O013981,C05336,P0254,2026-09-24,2,9903.43,0.052,499.85,Net Banking,Mobile App,Returned
O013982,C00205,P0298,2025-02-28,6,12508.07,0.0,321.47,Credit Card,Website,Completed
O013983,C09757,P0380,2026-05-15,6,20403.08,0.146,359.37,Debit Card,Marketplace,Completed
O013984,C09326,P0020,2025-01-09,1,7376.73,0.124,310.07,Credit Card,Mobile App,Cancelled
O013985,C05353,P0126,2025-10-27,2,15578.87,0.109,98.64,Net Banking,Website,Completed
O013986,C02560,P0244,2025-08-06,1,2313.89,0.138,62.5,Net Banking,Website,Cancelled
O013987,C06617,P0230,2026-08-22,1,3384.44,0.135,73.62,Credit Card,Mobile App,Pending
O013988,C01418,P0342,2026-03-08,5,28066.65,0.092,453.37,Credit Card,Mobile App,Returned
O013989,C06593,P0123,2026-08-10,2,5789.19,0.214,239.24,Credit Card,Website,Returned
O013990,C06233,P0435,2025-02-11,5,7634.93,0.085,112.5,COD,Marketplace,Completed
O013991,C08140,P0197,2025-05-01,3,23668.59,0.141,155.59,Credit Card,Website,Cancelled
O013992,C00576,P0278,2025-06-18,3,11322.6,0.249,81.52,Net Banking,Mobile App,Cancelled
O013993,C00815,P0354,2025-04-07,5,14309.18,0.047,300.29,Credit Card,Marketplace,Completed
O013994,C07751,P0070,2026-10-22,1,30593.78,0.198,468.1,Net Banking,Mobile App,Completed
O013995,C01152,P0323,2026-09-30,3,8559.11,0.125,97.5,UPI,Marketplace,Cancelled
O013996,C02636,P0310,2025-02-07,4,15187.95,0.089,223.08,Credit Card,Marketplace,Cancelled
O013997,C02222,P0412,2026-02-11,4,11333.34,0.087,432.66,UPI,Marketplace,Returned
O013998,C09603,P0094,2025-11-30,3,15650.07,0.067,276.3,UPI,Marketplace,Cancelled
O013999,C00859,P0352,2026-07-03,1,22848.37,0.181,169.36,Credit Card,Website,Pending
O014000,C04483,P0496,2026-12-19,5,10577.87,0.211,202.13,UPI,Website,Completed
O014001,C08137,P0005,2026-06-05,3,6690.68,0.189,333.57,COD,Mobile App,Returned
O014002,C01074,P0042,2026-04-09,6,27904.67,0.075,343.57,COD,Mobile App,Completed
O014003,C05121,P0213,2025-03-14,2,28267.51,0.016,399.19,Debit Card,Mobile App,Pending
O014004,C01016,P0027,2026-07-30,5,7050.22,0.211,204.02,UPI,Mobile App,Completed
O014005,C01732,P0343,2026-12-16,1,11120.38,0.067,141.41,Credit Card,Website,Completed
O014006,C05227,P0431,2025-12-28,4,31683.87,0.158,272.64,UPI,Website,Cancelled
O014007,C05763,P0482,2026-01-10,3,24809.6,0.081,212.67,UPI,Mobile App,Returned
O014008,C05753,P0163,2025-12-26,3,15918.69,0.1,180.65,COD,Mobile App,Returned
O014009,C04297,P0214,2025-12-21,2,33865.31,0.098,468.15,UPI,Mobile App,Cancelled
O014010,C01041,P0401,2026-07-26,5,1309.16,0.175,456.07,Debit Card,Website,Completed
O014011,C01853,P0459,2025-05-08,3,25125.31,0.106,350.83,Net Banking,Website,Returned
O014012,C04976,P0238,2026-10-18,2,21656.91,0.087,383.55,Debit Card,Marketplace,Returned
O014013,C01477,P0328,2025-03-11,6,9348.14,0.062,415.7,Debit Card,Marketplace,Returned
O014014,C08100,P0007,2025-07-04,1,2184.63,0.242,112.7,UPI,Website,Completed
O014015,C04545,P0267,2026-04-29,6,4476.87,0.055,366.55,UPI,Mobile App,Completed
O014016,C02771,P0346,2025-03-28,4,1376.64,0.17,105.51,COD,Mobile App,Completed
O014017,C00184,P0312,2026-01-21,1,30638.01,0.084,160.67,COD,Website,Completed
O014018,C08179,P0252,2025-04-21,2,25248.82,0.228,234.84,Credit Card,Mobile App,Pending
O014019,C05611,P0393,2025-06-09,6,11501.28,0.138,60.53,COD,Marketplace,Cancelled
O014020,C01557,P0353,2026-08-13,1,28742.58,0.095,27.28,Credit Card,Website,Pending
O014021,C02983,P0239,2026-12-30,2,10413.21,0.071,377.38,COD,Marketplace,Cancelled
O014022,C00437,P0066,2026-10-28,1,21183.88,0.217,320.48,UPI,Marketplace,Returned
O014023,C05120,P0321,2026-04-25,6,16046.79,0.157,128.14,Debit Card,Mobile App,Completed
O014024,C07526,P0372,2025-09-21,1,22504.23,0.232,470.4,Debit Card,Website,Pending
O014025,C07821,P0225,2026-03-16,4,23557.35,0.143,235.47,Credit Card,Mobile App,Pending
O014026,C02774,P0094,2025-01-17,4,15650.07,0.095,124.51,COD,Mobile App,Pending
O014027,C02745,P0146,2025-04-10,4,7640.59,0.092,147.77,COD,Website,Pending
O014028,C06425,P0252,2025-02-15,4,25248.82,0.022,331.75,Debit Card,Marketplace,Returned
O014029,C00758,P0242,2025-01-25,3,20466.16,0.137,148.01,COD,Website,Pending
O014030,C07504,P0177,2026-10-24,4,5511.34,0.209,282.77,Debit Card,Marketplace,Completed
O014031,C08910,P0037,2025-01-19,1,25287.47,0.034,214.49,COD,Marketplace,Returned
O014032,C05446,P0068,2025-04-03,5,8309.89,0.147,409.25,COD,Mobile App,Pending
O014033,C09995,P0419,2026-10-14,3,7284.9,0.105,168.61,UPI,Website,Cancelled
O014034,C05611,P0085,2026-12-08,1,4181.82,0.01,403.72,UPI,Mobile App,Returned
O014035,C02082,P0475,2026-07-12,6,14838.17,0.174,142.59,COD,Mobile App,Pending
O014036,C02921,P0315,2026-05-04,3,17917.5,0.217,473.57,Net Banking,Website,Returned
O014037,C02418,P0180,2025-01-04,5,894.27,0.186,99.94,Debit Card,Website,Completed
O014038,C02664,P0027,2025-12-02,6,7050.22,0.1,416.44,Debit Card,Mobile App,Pending
O014039,C02019,P0372,2026-04-25,6,22504.23,0.158,401.56,UPI,Mobile App,Pending
O014040,C08144,P0287,2025-05-02,2,2570.78,0.116,242.33,COD,Marketplace,Cancelled
O014041,C06197,P0050,2025-03-31,4,4814.97,0.004,471.45,Debit Card,Mobile App,Cancelled
O014042,C02693,P0232,2025-11-22,2,5176.88,0.07,408.81,Net Banking,Mobile App,Pending
O014043,C04196,P0419,2025-07-15,2,7284.9,0.243,209.26,UPI,Marketplace,Cancelled
O014044,C08865,P0244,2026-08-18,1,2313.89,0.103,117.93,Debit Card,Marketplace,Cancelled
O014045,C00413,P0043,2025-10-07,4,19667.73,0.053,477.81,COD,Marketplace,Completed
O014046,C03954,P0229,2026-08-14,6,12117.69,0.189,391.3,COD,Marketplace,Cancelled
O014047,C04034,P0084,2025-04-16,3,16026.22,0.036,427.87,UPI,Mobile App,Completed
O014048,C04096,P0325,2026-07-15,3,22458.53,0.216,308.28,COD,Website,Cancelled
O014049,C00862,P0380,2026-01-16,1,20403.08,0.103,229.76,Credit Card,Website,Cancelled
O014050,C08516,P0209,2025-09-18,6,6775.65,0.227,441.01,UPI,Marketplace,Pending
O014051,C08135,P0362,2026-02-06,6,2282.49,0.205,85.21,Net Banking,Website,Completed
O014052,C01535,P0078,2025-01-18,1,19359.69,0.108,86.34,Debit Card,Marketplace,Pending
O014053,C05031,P0299,2026-05-20,6,15799.2,0.222,130.09,Net Banking,Mobile App,Completed
O014054,C01708,P0348,2025-12-24,1,2145.03,0.139,105.64,Credit Card,Mobile App,Pending
O014055,C06908,P0189,2026-10-23,2,19477.72,0.087,491.39,COD,Website,Pending
O014056,C00431,P0285,2026-08-19,3,977.51,0.218,174.57,Debit Card,Marketplace,Pending
O014057,C04542,P0295,2026-03-23,2,2741.47,0.078,366.94,Debit Card,Website,Cancelled
O014058,C00222,P0388,2025-04-30,3,6349.14,0.082,186.43,Credit Card,Mobile App,Returned
O014059,C06707,P0128,2026-03-22,1,21530.68,0.094,206.03,COD,Marketplace,Pending
O014060,C02127,P0270,2026-04-20,2,14144.91,0.179,77.72,Credit Card,Website,Returned
O014061,C01894,P0284,2025-09-07,6,27688.94,0.095,470.76,UPI,Website,Completed
O014062,C02978,P0034,2025-07-12,1,23276.04,0.246,228.38,Credit Card,Website,Returned
O014063,C03582,P0104,2026-11-06,5,1324.74,0.218,375.88,COD,Website,Completed
O014064,C09689,P0181,2025-12-31,4,26604.63,0.184,344.46,Credit Card,Website,Completed
O014065,C06871,P0314,2026-04-17,4,26387.51,0.229,24.4,Net Banking,Website,Completed
O014066,C00561,P0072,2026-03-05,2,21918.19,0.084,310.37,Debit Card,Website,Completed
O014067,C00621,P0115,2026-03-26,4,223.5,0.058,398.27,UPI,Mobile App,Returned
O014068,C07746,P0246,2025-06-27,2,9982.75,0.16,371.91,Credit Card,Website,Completed
O014069,C00946,P0375,2025-06-22,3,4530.16,0.215,485.97,Net Banking,Marketplace,Returned
O014070,C07363,P0037,2025-04-03,3,25287.47,0.152,410.58,UPI,Marketplace,Returned
O014071,C01385,P0368,2026-05-28,4,25619.07,0.234,345.05,COD,Mobile App,Pending
O014072,C01853,P0173,2025-04-12,5,28628.12,0.224,473.11,COD,Mobile App,Completed
O014073,C06687,P0094,2025-09-26,4,15650.07,0.226,493.35,Net Banking,Marketplace,Pending
O014074,C09136,P0020,2026-05-25,6,7376.73,0.234,298.55,Credit Card,Marketplace,Pending
O014075,C04539,P0324,2025-08-23,5,20247.04,0.143,496.54,Net Banking,Marketplace,Returned
O014076,C07396,P0366,2025-08-02,3,688.28,0.018,274.17,Credit Card,Mobile App,Completed
O014077,C04185,P0110,2025-04-04,2,7335.26,0.159,400.63,COD,Mobile App,Returned
O014078,C01164,P0241,2025-11-24,1,9724.65,0.015,135.75,COD,Marketplace,Returned
O014079,C03800,P0451,2026-08-06,6,16792.95,0.165,357.72,Net Banking,Website,Returned
O014080,C01616,P0282,2026-10-17,2,6793.6,0.108,319.21,Credit Card,Marketplace,Completed
O014081,C04158,P0248,2025-12-27,5,11858.17,0.079,494.9,Credit Card,Mobile App,Completed
O014082,C06678,P0318,2026-07-30,2,14948.37,0.202,57.73,Debit Card,Mobile App,Returned
O014083,C06808,P0184,2025-05-26,3,6065.51,0.035,177.69,Net Banking,Marketplace,Pending
O014084,C00499,P0436,2025-09-03,1,5409.41,0.038,286.78,Net Banking,Marketplace,Completed
O014085,C02470,P0205,2026-12-10,3,2171.21,0.225,250.44,Credit Card,Mobile App,Pending
O014086,C00170,P0033,2026-05-25,3,11010.8,0.116,204.2,Net Banking,Mobile App,Cancelled
O014087,C05647,P0326,2025-08-31,5,18915.78,0.12,282.75,Net Banking,Mobile App,Returned
O014088,C00112,P0247,2025-09-11,2,18523.57,0.215,259.05,Net Banking,Mobile App,Cancelled
O014089,C04152,P0143,2025-04-29,5,12609.92,0.027,411.4,Net Banking,Mobile App,Completed
O014090,C05441,P0265,2026-12-06,3,11075.89,0.069,48.37,Debit Card,Mobile App,Completed
O014091,C02648,P0044,2026-11-25,6,12038.74,0.177,280.33,Credit Card,Marketplace,Returned
O014092,C05209,P0170,2025-02-21,3,4373.18,0.192,272.5,Net Banking,Mobile App,Cancelled
O014093,C03532,P0485,2026-01-17,3,6793.9,0.161,469.45,Credit Card,Mobile App,Pending
O014094,C02497,P0164,2026-05-03,5,3989.1,0.123,293.72,UPI,Mobile App,Cancelled
O014095,C07554,P0083,2026-10-13,2,30716.63,0.2,97.26,Net Banking,Mobile App,Returned
O014096,C02636,P0163,2025-11-08,5,15918.69,0.125,482.64,COD,Mobile App,Cancelled
O014097,C05888,P0399,2025-10-06,2,13021.83,0.082,75.5,Debit Card,Website,Pending
O014098,C06314,P0427,2026-08-11,5,8076.51,0.19,149.06,Net Banking,Marketplace,Pending
O014099,C07117,P0317,2025-02-18,6,5387.69,0.074,216.36,Credit Card,Mobile App,Cancelled
O014100,C03597,P0341,2026-02-04,5,5911.8,0.123,372.46,Net Banking,Website,Cancelled
O014101,C06793,P0286,2026-09-20,6,11811.68,0.047,70.17,Net Banking,Mobile App,Cancelled
O014102,C07232,P0469,2026-11-05,5,34852.5,0.145,253.63,Credit Card,Website,Pending
O014103,C04008,P0423,2026-11-29,2,10173.3,0.049,154.67,COD,Mobile App,Cancelled
O014104,C05032,P0290,2026-12-04,3,2763.29,0.152,206.78,Net Banking,Website,Completed
O014105,C06787,P0433,2026-05-02,1,11774.04,0.021,199.38,Credit Card,Marketplace,Pending
O014106,C05998,P0107,2026-07-04,4,24505.43,0.239,419.08,Credit Card,Mobile App,Returned
O014107,C09116,P0215,2025-12-22,5,8509.73,0.13,176.25,COD,Marketplace,Completed
O014108,C00544,P0420,2025-08-28,3,558.65,0.117,307.47,COD,Mobile App,Completed
O014109,C07571,P0338,2025-05-30,2,3916.46,0.141,174.91,Debit Card,Website,Pending
O014110,C00657,P0010,2025-03-19,6,18362.08,0.025,402.67,COD,Marketplace,Completed
O014111,C01247,P0346,2025-11-13,4,1376.64,0.021,300.98,Credit Card,Marketplace,Cancelled
O014112,C00625,P0215,2026-12-14,4,8509.73,0.112,257.86,Credit Card,Website,Returned
O014113,C01857,P0192,2025-02-07,5,11250.92,0.151,234.02,COD,Marketplace,Pending
O014114,C00698,P0355,2026-02-22,3,16546.83,0.05,350.67,Debit Card,Website,Pending
O014115,C03851,P0350,2025-08-04,3,18516.5,0.071,314.66,COD,Mobile App,Returned
O014116,C05066,P0307,2025-11-24,3,0.0,0.205,353.27,Credit Card,Mobile App,Completed
O014117,C02090,P0487,2026-05-07,3,22124.67,0.012,114.71,Debit Card,Mobile App,Completed
O014118,C05778,P0359,2025-11-25,1,9869.8,0.243,103.28,Credit Card,Mobile App,Completed
O014119,C03911,P0073,2026-12-19,2,4017.11,0.027,99.08,COD,Mobile App,Pending
O014120,C00398,P0188,2026-02-24,2,15447.6,0.167,136.51,COD,Marketplace,Cancelled
O014121,C09110,P0116,2025-11-16,2,22043.63,0.226,426.85,Net Banking,Website,Cancelled
O014122,C00011,P0200,2026-11-30,5,3539.16,0.165,362.56,Debit Card,Marketplace,Returned
O014123,C07672,P0165,2025-05-04,3,19577.23,0.112,346.37,COD,Marketplace,Returned
O014124,C09792,P0115,2025-10-30,4,223.5,0.016,37.85,Debit Card,Website,Completed
O014125,C06349,P0150,2026-09-14,2,4626.5,0.223,476.68,Credit Card,Marketplace,Pending
O014126,C01814,P0287,2026-12-16,4,2570.78,0.158,25.29,Net Banking,Mobile App,Pending
O014127,C04820,P0177,2026-05-11,1,5511.34,0.179,135.1,UPI,Marketplace,Cancelled
O014128,C07184,P0052,2025-06-07,4,9079.21,0.122,356.42,Net Banking,Marketplace,Returned
O014129,C08458,P0065,2025-04-22,6,32687.15,0.054,374.06,Credit Card,Mobile App,Returned
O014130,C03600,P0469,2026-01-20,5,34852.5,0.195,166.0,Credit Card,Mobile App,Pending
O014131,C07153,P0169,2025-07-03,3,22491.25,0.068,48.63,Net Banking,Mobile App,Returned
O014132,C08367,P0122,2026-11-10,6,5619.9,0.014,165.81,Credit Card,Website,Cancelled
O014133,C08171,P0436,2025-06-28,5,5409.41,0.118,138.59,Credit Card,Marketplace,Returned
O014134,C09346,P0412,2025-11-18,1,11333.34,0.039,193.51,Net Banking,Website,Returned
O014135,C01100,P0500,2026-11-21,3,7634.75,0.19,294.33,Net Banking,Website,Cancelled
O014136,C03615,P0388,2025-04-17,3,6349.14,0.09,172.18,Credit Card,Marketplace,Cancelled
O014137,C08465,P0376,2026-11-06,3,31938.81,0.025,115.03,Debit Card,Marketplace,Completed
O014138,C02576,P0437,2026-03-05,4,16080.98,0.015,403.6,UPI,Marketplace,Completed
O014139,C04622,P0083,2025-11-18,4,30716.63,0.091,438.63,COD,Marketplace,Completed
O014140,C09976,P0112,2025-07-31,5,5953.74,0.124,168.28,Debit Card,Mobile App,Completed
O014141,C04248,P0206,2025-01-12,5,3306.62,0.012,145.86,COD,Marketplace,Completed
O014142,C00929,P0103,2025-12-11,1,7325.76,0.145,327.65,Credit Card,Mobile App,Pending
O014143,C02990,P0058,2025-10-25,5,7482.96,0.018,254.82,UPI,Mobile App,Returned
O014144,C06773,P0403,2026-10-13,2,23738.64,0.245,58.66,Net Banking,Mobile App,Cancelled
O014145,C07674,P0233,2025-09-24,1,5026.87,0.17,173.46,Credit Card,Mobile App,Cancelled
O014146,C02672,P0102,2026-09-04,1,7633.72,0.086,348.8,Credit Card,Mobile App,Pending
O014147,C06171,P0386,2026-02-25,6,23874.98,0.181,334.76,UPI,Marketplace,Cancelled
O014148,C06746,P0065,2026-11-06,5,32687.15,0.001,423.2,UPI,Website,Cancelled
O014149,C06240,P0412,2025-12-05,6,11333.34,0.219,477.66,COD,Website,Cancelled
O014150,C04766,P0331,2025-11-13,4,8538.05,0.149,480.97,Debit Card,Website,Pending
O014151,C04060,P0492,2026-01-12,3,2284.7,0.146,416.01,COD,Marketplace,Returned
O014152,C05424,P0338,2026-06-23,5,3916.46,0.101,144.59,UPI,Mobile App,Cancelled
O014153,C02654,P0389,2026-01-15,3,26194.75,0.102,412.74,UPI,Marketplace,Completed
O014154,C08516,P0276,2026-06-19,3,21066.14,0.234,260.66,Net Banking,Mobile App,Returned
O014155,C08287,P0051,2025-02-15,6,3606.45,0.165,480.8,UPI,Marketplace,Pending
O014156,C04655,P0114,2026-11-07,5,20703.98,0.17,364.08,UPI,Marketplace,Returned
O014157,C03974,P0204,2025-10-29,6,0.0,0.219,104.56,Credit Card,Website,Pending
O014158,C07368,P0366,2025-07-15,1,688.28,0.234,288.76,COD,Website,Returned
O014159,C08150,P0134,2026-04-09,2,13447.66,0.089,71.92,Net Banking,Mobile App,Cancelled
O014160,C01807,P0322,2026-12-04,3,19835.89,0.049,281.37,Net Banking,Marketplace,Cancelled
O014161,,P0490,2026-02-11,3,27172.65,0.19,251.59,UPI,Marketplace,Completed
O014162,C02494,P0422,2026-02-04,1,23126.24,0.086,316.0,Credit Card,Mobile App,Completed
O014163,C06683,P0041,2025-02-18,2,8013.23,0.133,131.38,Net Banking,Mobile App,Pending
O014164,C04924,P0158,2026-07-10,6,16345.79,0.092,446.1,COD,Website,Completed
O014165,C06225,P0119,2025-11-02,3,32855.42,0.174,323.83,UPI,Mobile App,Completed
O014166,C02597,P0252,2026-11-21,5,25248.82,0.208,249.38,COD,Mobile App,Completed
O014167,C06092,P0400,2026-05-08,6,17997.45,0.201,394.37,Debit Card,Website,Completed
O014168,C00182,P0012,2025-03-28,3,15285.6,0.075,333.75,Debit Card,Marketplace,Completed
O014169,C05241,P0106,2025-02-16,5,32720.37,0.174,207.02,COD,Website,Cancelled
O014170,C04397,P0463,2025-12-10,1,4000.8,0.001,85.92,Credit Card,Marketplace,Returned
O014171,C07681,P0187,2025-02-06,3,3426.49,0.001,255.3,COD,Mobile App,Pending
O014172,C04402,P0400,2026-09-02,2,17997.45,0.107,342.16,Credit Card,Mobile App,Cancelled
O014173,C06094,P0449,2025-01-26,2,18845.91,0.174,26.24,Debit Card,Mobile App,Returned
O014174,C04827,P0455,2025-05-24,2,11733.57,0.173,140.89,UPI,Website,Cancelled
O014175,C07110,P0107,2026-03-22,1,24505.43,0.237,311.26,UPI,Website,Completed
O014176,C05359,P0096,2026-10-20,6,13884.45,0.116,418.42,COD,Marketplace,Cancelled
O014177,C00212,P0378,2025-02-18,2,13571.24,0.193,69.59,Credit Card,Marketplace,Pending
O014178,C09432,P0169,2025-06-19,6,22491.25,0.074,315.48,COD,Mobile App,Pending
O014179,C02537,P0322,2025-07-29,4,19835.89,0.162,60.38,Debit Card,Marketplace,Returned
O014180,C00701,P0428,2026-05-06,4,6644.37,0.107,270.99,UPI,Mobile App,Cancelled
O014181,C03942,P0440,2026-03-06,6,2009.66,0.012,232.63,Debit Card,Mobile App,Completed
O014182,C02290,P0451,2026-03-12,4,16792.95,0.228,478.38,Debit Card,Website,Returned
O014183,C03447,P0263,2026-12-16,4,3185.92,0.16,87.94,UPI,Marketplace,Returned
O014184,C01174,P0484,2026-01-04,4,31375.87,0.164,449.6,Credit Card,Website,Returned
O014185,C05977,P0205,2026-09-10,1,2171.21,0.099,269.96,Debit Card,Website,Completed
O014186,C00969,P0035,2026-07-27,1,24169.28,0.099,215.34,Debit Card,Website,Cancelled
O014187,C01975,P0396,2025-01-27,3,1865.58,0.121,364.97,UPI,Website,Completed
O014188,C01401,P0381,2025-09-11,4,7320.04,0.065,126.54,Net Banking,Website,Returned
O014189,C08581,P0340,2025-05-03,5,13115.18,0.231,408.9,Net Banking,Mobile App,Cancelled
O014190,C00658,P0311,2025-03-11,2,10047.99,0.03,60.34,COD,Mobile App,Returned
O014191,C03587,P0327,2026-01-07,5,12984.72,0.097,429.92,Debit Card,Mobile App,Pending
O014192,C03174,P0162,2026-10-30,3,12799.81,0.046,21.75,COD,Website,Pending
O014193,C04227,P0321,2025-03-27,6,16046.79,0.197,220.12,Credit Card,Marketplace,Completed
O014194,C05956,P0106,2026-11-01,4,32720.37,0.199,486.27,Debit Card,Website,Returned
O014195,C04672,P0402,2025-01-06,1,18178.91,0.137,162.36,UPI,Website,Returned
O014196,C09477,P0443,2025-12-30,5,6099.71,0.182,102.25,Net Banking,Mobile App,Cancelled
O014197,C06505,P0147,2025-11-29,1,14753.52,0.168,270.89,UPI,Mobile App,Cancelled
O014198,C09944,P0183,2025-05-29,5,11807.06,0.107,290.48,UPI,Website,Cancelled
O014199,C03670,P0315,2026-11-18,6,17917.5,0.044,26.81,Net Banking,Mobile App,Pending
O014200,C09082,P0018,2025-06-20,5,22908.75,0.102,250.55,Debit Card,Marketplace,Completed
O014201,C09871,P0241,2025-07-01,4,9724.65,0.195,482.98,Credit Card,Marketplace,Cancelled
