return_id,order_id,return_date,return_reason,refund_amount
R001826,O041347,2025-03-24,Late Delivery,24664.21
R001827,O004680,2025-12-16,Damaged,8765.79
R001828,O006924,2025-03-07,Changed Mind,1832.2
R001829,O003697,2026-11-03,Late Delivery,22200.29
R001830,O028430,2025-08-09,Quality Issue,17161.08
R001831,O034786,2026-03-31,Wrong Item,14218.44
R001832,O034652,2025-07-09,Damaged,17542.42
R001833,O041402,2025-08-23,Wrong Item,5112.66
R001834,O026524,2025-03-02,Quality Issue,10103.77
R001835,O032675,2025-07-06,Changed Mind,723.96
R001836,O018827,2025-06-20,Quality Issue,4128.83
R001837,O006221,2025-06-29,Damaged,6815.65
R001838,O032370,2025-09-29,Wrong Item,13887.36
R001839,O022880,2025-12-21,Damaged,19466.77
R001840,O018027,2026-02-21,Wrong Item,14093.69
R001841,O9999991840,2026-03-15,Changed Mind,23237.13
R001842,O038929,2025-12-16,Wrong Item,1334.92
R001843,O021524,2025-03-08,Wrong Item,1206.98
R001844,O011029,2025-08-26,Wrong Item,9434.82
R001845,O035807,2026-09-28,Quality Issue,13257.02
R001846,O002404,2025-01-11,Damaged,185.33
R001847,O013855,2026-10-13,Quality Issue,15112.08
R001848,O032933,2025-12-27,Damaged,16168.06
R001849,O012634,2026-03-12,Changed Mind,7062.16
R001850,O024399,2025-07-03,Damaged,19996.22
R001851,O022870,2025-07-08,Quality Issue,3611.65
R001852,O046564,2025-07-30,Wrong Item,17896.85
R001853,O039944,2025-03-10,Damaged,8024.65
R001854,O030517,2026-01-13,Damaged,4722.05
R001855,O040129,2025-03-12,Damaged,14728.96
R001856,O045542,2026-12-30,Quality Issue,20147.76
R001857,O049233,2026-11-09,Quality Issue,13932.18
R001858,O042616,2026-03-25,Late Delivery,12103.25
R001859,O049252,2026-06-02,Damaged,18144.26
R001860,O017085,2025-12-07,Changed Mind,17510.73
R001861,O028816,2025-03-24,Changed Mind,5549.11
R001862,O025220,2025-10-01,Changed Mind,8855.23
R001863,O049129,2025-07-08,Late Delivery,18671.53
R001864,O016372,2025-02-07,Quality Issue,16939.2
R001865,O012185,2026-02-18,Late Delivery,10500.58
R001866,O020182,2025-08-28,Damaged,16838.56
R001867,O044406,2026-01-10,Quality Issue,13027.35
R001868,O021981,2025-03-13,Late Delivery,20632.52
R001869,O024927,2025-06-23,Damaged,8820.66
R001870,O031252,2026-10-23,Quality Issue,2250.83
R001871,O029255,2026-10-16,Wrong Item,7537.23
R001872,O049530,2026-04-21,Quality Issue,3649.98
R001873,O038764,2025-12-03,Late Delivery,19209.85
R001874,O043300,2026-11-05,Damaged,11081.21
R001875,O010244,2026-01-12,Wrong Item,12047.89
R001876,O014419,2025-08-20,Quality Issue,10173.33
R001877,O041084,2026-06-18,Quality Issue,16421.69
R001878,O034986,2026-02-27,Late Delivery,12982.26
R001879,O040090,2025-12-15,Changed Mind,15327.79
R001880,O029405,2026-05-09,Damaged,13831.35
R001881,O048720,2025-09-26,Wrong Item,10818.33
R001882,O045632,2026-04-11,Quality Issue,23686.94
R001883,O032543,2025-10-31,Late Delivery,8663.54
R001884,O005056,2025-06-29,Changed Mind,18737.46
R001885,O003075,2025-07-12,Wrong Item,15255.18
R001886,O043537,2026-09-30,Damaged,5098.87
R001887,O047918,2026-04-07,Damaged,20301.14
R001888,O021262,2026-08-21,Wrong Item,21707.15
R001889,O020189,2025-04-17,Late Delivery,6104.38
R001890,O030993,2025-01-19,Wrong Item,19664.29
R001891,O9999991890,2026-10-31,Changed Mind,19202.56
R001892,O048369,2026-06-08,Changed Mind,11462.54
R001893,O023715,2026-05-05,Changed Mind,10904.73
R001894,O002307,2025-03-20,Changed Mind,15640.42
R001895,O021396,2026-01-12,Changed Mind,13648.41
R001896,O009894,2025-11-18,Late Delivery,3890.11
R001897,O014676,2025-01-24,Late Delivery,18361.19
R001898,O018579,2025-08-16,Damaged,6815.07
R001899,O007679,2026-03-07,Wrong Item,17664.02
R001900,O047155,2025-08-11,Changed Mind,21539.16
R001901,O021799,2026-09-07,Quality Issue,636.26
R001902,O043330,2026-07-14,Wrong Item,23056.81
R001903,O023934,2026-09-26,Changed Mind,3044.43
R001904,O006591,2025-11-18,Changed Mind,17243.56
R001905,O034267,2026-06-23,Wrong Item,1789.0
R001906,O049316,2026-11-20,Quality Issue,5774.48
R001907,O002822,2026-11-18,Wrong Item,12143.1
R001908,O014443,2026-11-04,Late Delivery,12273.34
R001909,O024496,2025-01-09,Wrong Item,22610.74
R001910,O001446,2026-08-01,Late Delivery,5463.42
R001911,O001068,2026-12-12,Changed Mind,7208.75
R001912,O016346,2026-11-30,Late Delivery,3626.21
R001913,O030137,2025-03-28,Changed Mind,6703.54
R001914,O020158,2025-09-14,Wrong Item,12240.63
R001915,O001029,2026-10-16,Quality Issue,19769.03
R001916,O020701,2025-11-16,Wrong Item,10582.99
R001917,O037432,2025-06-09,Changed Mind,5652.23
R001918,O015708,2025-10-27,Late Delivery,18999.95
R001919,O019968,2026-03-24,Late Delivery,21706.73
R001920,O007012,2026-05-04,Damaged,13376.77
R001921,O013149,2025-08-12,Wrong Item,7331.12
R001922,O022769,2025-01-27,Quality Issue,6243.97
R001923,O023479,2026-05-15,Changed Mind,24886.61
R001924,O037867,2025-06-09,Changed Mind,23271.41
R001925,O046222,2025-02-02,Late Delivery,23345.64
R001926,O016178,2025-05-21,Wrong Item,7971.86
R001927,O034705,2026-10-06,Quality Issue,3195.34
R001928,O047912,2026-11-24,Wrong Item,-500.0
R001929,O015860,2025-01-09,Late Delivery,4516.9
R001930,O025345,2026-07-09,Quality Issue,24039.17
R001931,O033462,2026-03-19,Quality Issue,9176.46
R001932,O016288,2025-11-14,Damaged,658.84
R001933,O009315,2026-07-05,Late Delivery,15660.51
R001934,O034697,2025-11-11,Quality Issue,8656.81
R001935,O044373,2025-04-25,Quality Issue,4483.33
R001936,O043497,2025-08-27,Changed Mind,19250.05
R001937,O028903,2025-06-29,Changed Mind,19781.43
R001938,O029781,2026-10-22,Quality Issue,8512.53
R001939,O048260,2026-09-22,Changed Mind,9060.43
R001940,O021778,2025-09-17,Changed Mind,5572.71
R001941,O033985,2025-10-03,Quality Issue,19838.89
R001942,O008991,2026-01-19,Late Delivery,11530.97
R001943,O033287,2025-09-28,Late Delivery,11342.75
R001944,O039664,2025-04-26,Damaged,19498.46
R001945,O042393,2026-08-03,Changed Mind,15924.2
R001946,O021717,2027-01-01,Changed Mind,16321.4
R001947,O9999991946,2026-02-09,Damaged,18385.0
R001948,O012742,2025-08-26,Changed Mind,5307.19
R001949,O048435,2027-01-02,Changed Mind,12605.68
R001950,O034204,2026-04-17,Quality Issue,11298.92
R001951,O030838,2025-03-14,Changed Mind,21609.11
R001952,O015874,2025-08-23,Damaged,2155.5
R001953,O016208,2026-06-08,Late Delivery,12770.22
R001954,O046141,2026-02-08,Wrong Item,20779.49
R001955,O040198,2025-09-07,Wrong Item,8254.12
R001956,O000689,2025-10-20,Quality Issue,20168.45
R001957,O030364,2026-03-15,Damaged,13206.43
R001958,O045032,2026-01-24,Damaged,12460.48
R001959,O048090,2025-09-19,Changed Mind,17958.64
R001960,O018799,2025-01-09,Late Delivery,3584.81
R001961,O042785,2026-07-20,Quality Issue,13451.35
R001962,O042900,2025-09-30,Damaged,24007.77
R001963,O035438,2026-07-24,Damaged,17058.2
R001964,O041626,2025-02-25,Damaged,20382.27
R001965,O045935,2025-12-20,Wrong Item,16378.76
R001966,O022093,2026-11-01,Changed Mind,2813.89
R001967,O007444,2026-12-07,Late Delivery,18241.37
R001968,O016052,2025-12-08,Changed Mind,22708.91
R001969,O015778,2025-03-03,Damaged,12229.77
R001970,O014790,2026-07-29,Late Delivery,10992.06
R001971,O018699,2026-04-22,Changed Mind,16495.52
R001972,O045493,2025-03-08,Quality Issue,13539.37
R001973,O032561,2026-01-19,Wrong Item,14528.24
R001974,O032862,2026-11-27,Wrong Item,745.54
R001975,O002777,2025-05-12,Damaged,17080.61
R001976,O041697,2025-06-08,Changed Mind,21233.83
R001977,O033513,2026-06-20,Late Delivery,3914.72
R001978,O003343,2026-12-16,Damaged,24839.08
R001979,O010869,2026-03-02,Late Delivery,24849.59
R001980,O008453,2026-01-26,Quality Issue,19072.84
R001981,O000991,2025-03-27,Damaged,9739.49
R001982,O005460,2025-06-04,Wrong Item,10181.19
R001983,O032116,2025-03-02,Quality Issue,20742.17
R001984,O019080,2025-07-19,Damaged,23453.31
R001985,O044545,2026-01-14,Wrong Item,10673.24
R001986,O021511,2026-08-17,Quality Issue,23149.75
R001987,O015662,2026-11-17,Damaged,9254.94
R001988,O033894,2026-06-07,Late Delivery,24184.85
R001989,O020995,2025-04-21,Damaged,18398.88
R001990,O021078,2025-09-29,Late Delivery,20911.23
R001991,O014158,2026-08-28,Changed Mind,19482.2
R001992,O034880,2025-03-22,Damaged,12105.72
R001993,O014451,2025-04-21,Changed Mind,7453.06
R001994,O005837,2025-10-23,Late Delivery,23862.11
R001995,O020055,2025-08-11,Wrong Item,9976.57
R001996,O037433,2025-10-11,Damaged,8964.51
R001997,O012442,2025-06-21,Quality Issue,5306.25
R001998,O014015,2026-05-21,Quality Issue,12581.61
R001999,O028958,2025-12-03,Damaged,3632.2
R002000,O001385,2026-12-01,Quality Issue,2098.87
R002001,O021174,2025-03-05,Wrong Item,11391.38
R002002,O003936,2025-12-24,Wrong Item,8420.37
R002003,O017115,2026-06-28,Late Delivery,4538.02
R002004,O022556,2025-03-22,Late Delivery,4774.1
R002005,O028880,2026-04-15,Quality Issue,12015.51
R002006,O014697,2025-10-05,Damaged,12760.4
R002007,O040989,2026-02-27,Late Delivery,4484.18
R002008,O045338,2026-02-14,Late Delivery,22557.48
R002009,O017807,2026-07-12,Quality Issue,592.38
R002010,O043440,2026-09-30,Late Delivery,14271.64
R002011,O037734,2025-03-04,Late Delivery,17399.23
R002012,O021431,2026-06-25,Changed Mind,19344.65
R002013,O010733,2025-10-16,Quality Issue,18882.61
R002014,O023618,2025-11-03,Late Delivery,20444.36
R002015,O029117,2026-08-02,Wrong Item,21874.24
R002016,O045505,2026-01-18,Late Delivery,8513.61
R002017,O004075,2026-08-08,Wrong Item,2585.61
R002018,O006306,2026-12-23,Changed Mind,9866.77
R002019,O030201,2025-07-17,Changed Mind,18379.05
R002020,O016216,2025-03-22,Late Delivery,10830.26
R002021,O031646,2025-04-07,Quality Issue,8786.29
R002022,O016848,2025-10-16,Wrong Item,7601.68
R002023,O036393,2025-05-04,Changed Mind,6483.15
R002024,O032502,2026-12-10,Damaged,8420.89
R002025,O033525,2026-11-23,Damaged,15920.86
R002026,O034501,2026-09-07,Wrong Item,4516.08
R002027,O048565,2026-06-15,Late Delivery,14589.32
R002028,O039077,2025-06-18,Wrong Item,1139.47
R002029,O005093,2026-04-22,,8593.93
R002030,O046287,2026-09-26,Quality Issue,15564.47
R002031,O043931,2026-09-22,Quality Issue,10642.42
R002032,O000854,2025-08-20,Late Delivery,18984.51
R002033,O044269,2026-07-04,Late Delivery,3397.0
R002034,O032477,2026-03-13,Wrong Item,5321.92
R002035,O004493,2025-06-07,Damaged,23951.67
R002036,O047659,2026-08-06,Damaged,15159.7
R002037,O021841,2025-01-09,Damaged,7876.17
R002038,O041497,2025-05-06,Late Delivery,2632.71
R002039,O043082,2025-08-17,Damaged,11680.2
R002040,O040506,2026-09-22,Damaged,13173.28
R002041,O000047,2026-01-20,Changed Mind,15821.02
R002042,O007192,2025-09-12,Damaged,1588.28
R002043,O006218,invalid-date,Late Delivery,18956.36
R002044,O039572,2025-12-10,Wrong Item,21665.67
R002045,O027979,2025-05-18,Changed Mind,14118.56
R002046,O004082,2026-10-12,Quality Issue,19115.48
R002047,O033732,2025-01-31,Wrong Item,11372.45
R002048,O046388,2026-12-27,Quality Issue,9758.83
R002049,O015233,2026-06-25,Quality Issue,2018.44
R002050,O032844,2025-12-20,Quality Issue,22908.74
R002051,O002529,2025-04-30,Damaged,19207.31
R002052,O036229,2026-04-26,Quality Issue,3053.29
R002053,O043076,2026-09-16,Quality Issue,23363.31
R002054,O034338,2026-02-27,Damaged,15556.1
R002055,O022112,2026-04-28,Late Delivery,3394.75
R002056,O014072,2025-11-09,Damaged,16966.2
R002057,O043606,2025-02-08,Quality Issue,4059.33
R002058,O030910,2026-09-02,Changed Mind,16220.07
R002059,O023886,2025-03-06,Wrong Item,2796.3
R002060,O032327,2025-01-26,Quality Issue,1237.43
R002061,O9999992060,2026-03-07,Damaged,15166.96
R002062,O017043,2026-08-01,Wrong Item,4789.2
R002063,O022365,2026-04-27,Quality Issue,461.85
R002064,O042481,2026-08-13,Quality Issue,16745.39
R002065,O042405,2025-09-11,Changed Mind,7766.66
R002066,O030281,2026-10-01,Wrong Item,18598.54
R002067,O028594,2025-02-18,Damaged,21170.26
R002068,O036587,2026-08-30,Wrong Item,17569.48
R002069,O024635,2025-04-11,Late Delivery,2926.6
R002070,O009687,2025-06-27,Changed Mind,17417.38
R002071,O014704,2025-12-02,Late Delivery,13408.34
R002072,O002442,2025-08-09,,20608.97
R002073,O002062,2026-03-23,,9024.1
R002074,O017731,2026-11-18,Quality Issue,8486.52
R002075,O036544,2025-06-20,Late Delivery,16441.06
R002076,O039652,2026-07-19,Damaged,15759.48
R002077,O027233,2026-04-07,Damaged,8887.25
R002078,O035910,2026-05-28,Wrong Item,14020.34
R002079,O017013,2026-12-30,Wrong Item,12729.76
R002080,O014751,2027-01-02,Wrong Item,16257.74
R002081,O019843,2026-08-11,Changed Mind,9055.25
R002082,O013334,2025-03-26,Wrong Item,1572.45
R002083,O041096,2025-05-26,Wrong Item,7953.69
R002084,O009535,2026-12-19,Wrong Item,3437.91
R002085,O048801,2025-07-28,Late Delivery,9168.31
R002086,O013419,2025-02-20,Quality Issue,2549.34
R002087,O030249,2025-11-18,Wrong Item,5028.75
R002088,O045891,2026-04-28,Wrong Item,1563.48
R002089,O031176,2025-06-06,Quality Issue,10376.97
R002090,O018940,2026-06-24,Wrong Item,21246.57
R002091,O027492,2025-03-28,Late Delivery,2619.32
R002092,O017588,2025-02-17,Damaged,4384.19
R002093,O029980,2026-07-02,Quality Issue,13797.1
R002094,O030977,2026-10-14,Late Delivery,8583.28
R002095,O008826,2026-03-14,Changed Mind,23834.28
R002096,O042599,2026-10-08,Quality Issue,18101.41
R002097,O027819,2025-02-25,Damaged,17213.37
R002098,O9999992097,2026-05-11,Quality Issue,18838.09
R002099,O026057,2026-01-08,Changed Mind,259.27
R002100,O032151,2026-07-04,Quality Issue,7687.94
R002101,O037323,2025-07-06,Late Delivery,12311.8
R002102,O041651,2025-12-16,Late Delivery,22623.24
R002103,O006481,2025-12-19,Late Delivery,724.92
R002104,O040975,2026-06-09,Quality Issue,7678.69
R002105,O012444,2025-08-27,Quality Issue,8428.89
R002106,O032961,2025-04-15,Changed Mind,23806.63
R002107,O021958,2025-08-07,Late Delivery,15508.06
R002108,O005685,2025-09-20,Wrong Item,5490.62
R002109,O032651,2026-12-27,Changed Mind,17251.61
R002110,O045810,2026-12-07,Wrong Item,8343.79
R002111,O036304,2026-11-26,Quality Issue,1868.48
R002112,O011794,2026-01-23,Damaged,17832.51
R002113,O004140,2026-03-29,Wrong Item,7926.83
R002114,O004022,2026-12-29,Quality Issue,11268.0
R002115,O037830,2025-06-13,Changed Mind,24026.88
R002116,O009516,2025-06-22,Quality Issue,24431.4
R002117,O000164,2025-10-09,Quality Issue,14880.8
R002118,O031196,2026-03-26,Changed Mind,16021.91
R002119,O035924,2025-06-04,Quality Issue,20820.09
R002120,O020732,invalid-date,Quality Issue,13696.64
R002121,O015569,2025-06-16,Quality Issue,16825.95
R002122,O004430,2025-12-14,Changed Mind,24133.61
R002123,O000767,2026-04-23,Changed Mind,24458.45
R002124,O014905,2026-06-24,Late Delivery,7011.31
R002125,O018096,2026-02-27,Changed Mind,2914.38
R002126,O047410,2025-08-06,Quality Issue,13096.62
R002127,O004210,2025-07-03,Quality Issue,4285.34
R002128,O009912,2025-08-17,Changed Mind,11379.95
R002129,O017532,2026-03-21,Wrong Item,24665.74
R002130,O031883,2025-01-29,Quality Issue,13270.19
R002131,O005738,2025-06-17,Changed Mind,7303.95
R002132,O007196,2026-07-25,Late Delivery,10029.78
R002133,O013682,2025-01-08,Late Delivery,3732.48
R002134,O011954,2025-05-15,Late Delivery,16734.76
R002135,O020393,2026-05-12,Damaged,6083.33
R002136,O010994,2026-09-01,Wrong Item,7988.86
R002137,O046967,2026-06-01,Quality Issue,12405.99
R002138,O004979,2026-03-11,Damaged,6537.99
R002139,O031500,2025-02-22,Wrong Item,16246.33
R002140,O024613,2025-07-03,Late Delivery,8460.27
R002141,O027302,2026-04-01,Wrong Item,13872.07
R002142,O010917,2025-06-21,Late Delivery,23685.66
R002143,O004847,2025-10-19,Late Delivery,13453.98
R002144,O020692,2026-04-05,Changed Mind,907.7
R002145,O024117,2025-01-10,Damaged,6588.04
R002146,O031205,2025-02-25,Late Delivery,20663.82
R002147,O010566,2026-08-23,Wrong Item,17989.42
R002148,O037689,2026-02-11,Quality Issue,21237.9
R002149,O017702,2025-05-03,Late Delivery,7508.65
R002150,O020280,2025-06-05,Quality Issue,8539.48
R002151,O028561,2025-08-19,Changed Mind,23812.07
R002152,O013762,2025-02-28,Quality Issue,7810.17
R002153,O032136,2026-10-22,Wrong Item,2175.03
R002154,O018715,2026-05-27,Changed Mind,3111.04
R002155,O041806,2026-02-09,Late Delivery,22116.99
R002156,O001834,2025-06-08,Changed Mind,24416.68
R002157,O046489,2025-03-30,Wrong Item,4885.17
R002158,O024025,2025-01-28,Damaged,9265.63
R002159,O020098,2026-03-23,Wrong Item,9264.9
R002160,O018630,2025-11-14,Late Delivery,9032.98
R002161,O030012,2026-01-17,Wrong Item,11870.75
R002162,O002319,2026-08-11,Quality Issue,21031.35
R002163,O001816,2025-08-18,Changed Mind,8709.97
R002164,O030206,2026-01-27,Wrong Item,1428.1
R002165,O025074,invalid-date,Wrong Item,6314.82
R002166,O036431,2025-11-07,Late Delivery,18874.77
R002167,O028464,2025-07-21,Changed Mind,6372.36
R002168,O025622,2026-06-22,Quality Issue,21688.0
R002169,O016620,2026-11-28,Changed Mind,19846.48
R002170,O020727,2025-05-17,Damaged,2710.16
R002171,O049575,2025-11-16,Damaged,14141.78
R002172,O007564,2026-11-29,Wrong Item,22580.26
R002173,O020600,2025-12-01,Damaged,16040.7
R002174,O036762,2025-10-27,Damaged,5103.42
R002175,O003104,2025-08-15,Late Delivery,19348.91
R002176,O030785,2025-06-06,Quality Issue,19532.55
R002177,O043613,2026-01-10,Quality Issue,17903.98
R002178,O001370,2027-01-02,Changed Mind,10063.47
R002179,O041473,2026-03-29,Late Delivery,23913.05
R002180,O022734,2025-11-01,Quality Issue,15972.73
R002181,O012801,2027-01-03,Late Delivery,21823.65
R002182,O044018,2025-04-16,Late Delivery,21831.6
R002183,O017991,2026-07-17,Changed Mind,18657.74
R002184,O002783,2026-06-20,Late Delivery,22672.01
R002185,O031750,2026-03-17,Late Delivery,14601.93
R002186,O046570,2026-09-27,Wrong Item,6595.96
R002187,O029318,2026-12-01,Wrong Item,2846.12
R002188,O044855,2025-05-23,Changed Mind,10859.99
R002189,O002511,2026-04-17,Late Delivery,24675.85
R002190,O031419,2026-04-16,Damaged,6464.81
R002191,O015006,2025-06-10,Late Delivery,2021.95
R002192,O010348,2025-06-12,Changed Mind,11762.09
R002193,O012116,2026-12-31,Quality Issue,13667.65
R002194,O000520,invalid-date,Quality Issue,17619.08
R002195,O048500,2025-09-02,Wrong Item,1769.35
R002196,O013201,2026-01-22,Changed Mind,14874.47
R002197,O045037,2026-04-27,Quality Issue,19021.76
R002198,O046225,2025-10-29,Damaged,790.05
R002199,O025131,2025-02-06,Late Delivery,22889.81
R002200,O010989,2026-02-23,Quality Issue,8160.28
R002201,O019654,2025-12-05,Late Delivery,11332.2
R002202,O043117,2025-05-09,Changed Mind,15341.55
R002203,O005832,2025-08-02,Wrong Item,18138.23
R002204,O002015,2026-04-07,Quality Issue,12389.59
R002205,O036307,2025-01-20,Quality Issue,6074.42
R002206,O001602,2025-08-02,Quality Issue,10565.74
R002207,O016929,2025-10-28,Wrong Item,2295.74
R002208,O018791,2025-02-25,Late Delivery,13145.46
R002209,O009659,2025-08-15,Quality Issue,14019.54
R002210,O023884,2025-06-13,Damaged,9304.37
R002211,O016093,2025-02-24,Damaged,4585.39
R002212,O043943,2026-08-12,Damaged,3429.4
R002213,O029878,2025-02-19,Wrong Item,13551.48
R002214,O018474,2025-05-01,Late Delivery,19726.19
R002215,O009118,2025-06-28,Late Delivery,2484.14
R002216,O040241,2027-01-02,Quality Issue,12971.81
R002217,O023730,2027-01-03,Damaged,4501.43
R002218,O022004,2025-07-04,Changed Mind,4104.43
R002219,O008953,2025-04-04,Damaged,17518.13
R002220,O014205,2025-12-27,Wrong Item,10230.79
R002221,O008179,2025-02-24,Late Delivery,3502.79
R002222,O002266,2026-01-02,Quality Issue,14646.75
R002223,O016151,2025-10-04,Changed Mind,16862.91
R002224,O017652,2027-01-01,Damaged,12633.87
R002225,O033725,2025-04-14,Late Delivery,23234.32
R002226,O022606,2025-01-25,Late Delivery,1774.71
R002227,O009252,2025-07-04,Changed Mind,18541.23
R002228,O025661,2026-04-10,Wrong Item,12178.56
R002229,O038759,2026-05-20,Damaged,6792.83
R002230,O044622,2025-11-13,Damaged,22327.75
R002231,O009396,2025-11-11,Changed Mind,20491.02
R002232,O014655,2026-12-13,Wrong Item,18500.33
R002233,O048137,2025-08-13,Damaged,6389.97
R002234,O014935,2026-02-14,Late Delivery,21177.22
R002235,O027304,2025-12-31,Late Delivery,6908.85
R002236,O000084,2026-10-17,Changed Mind,7720.99
R002237,O009519,2025-08-20,Damaged,22873.05
R002238,O014832,2026-11-22,Quality Issue,20397.49
R002239,O043730,2026-08-12,Changed Mind,2892.44
R002240,O019763,2025-03-19,Damaged,12939.85
R002241,O004481,2025-06-02,Damaged,11332.07
R002242,O031749,2025-08-15,Wrong Item,12210.55
R002243,O030791,2026-11-11,Damaged,17160.2
R002244,O000097,2025-11-23,Quality Issue,5821.99
R002245,O023683,2025-11-10,Late Delivery,16100.81
R002246,O003435,2026-10-01,Quality Issue,17357.15
